id,book_id,borrower_id,date_borrow,date_due,date_return,fee
1434,67,565,2023-07-19,2023-09-27,2023-09-01,
1435,32350,876,2023-03-24,2023-06-02,2023-05-05,
1436,10757,723,2023-07-19,2023-08-30,2023-08-05,
1437,1351,747,2022-12-17,2023-03-04,2022-12-20,
1438,31244,953,2023-07-18,2023-09-05,2023-08-21,
1439,17344,71,2022-12-06,2023-01-17,2022-12-17,
1440,33871,55,2023-06-01,2023-08-24,2023-07-12,
1441,11752,753,2023-05-14,2023-08-06,2023-07-17,
1442,25321,182,2022-10-25,2022-12-27,2022-11-04,
1443,8910,888,2023-05-23,2023-06-20,2023-05-28,
1444,1417,86,2022-09-24,2022-11-05,2022-10-10,
1445,9363,803,2022-10-27,2022-11-17,2022-11-01,
1446,34844,671,2022-10-28,2023-01-06,2022-12-12,
1447,18242,253,2023-02-25,2023-03-25,2023-03-19,
1448,28413,991,2023-05-15,2023-07-10,2023-07-04,
1449,515,631,2023-01-04,2023-02-08,,21.90
1450,9629,237,2023-03-22,2023-04-19,2023-04-04,
1451,33810,23,2023-04-19,2023-06-14,2023-05-26,
1452,14959,365,2023-01-23,2023-04-10,,15.80
1453,13743,324,2023-02-20,2023-03-13,2023-03-10,
1454,35287,368,2023-01-04,2023-03-29,2023-03-21,
1455,10404,102,2022-12-19,2023-02-27,2022-12-21,
1456,19894,833,2023-07-20,2023-09-28,2023-08-06,
1457,31312,806,2023-08-24,2023-10-05,2023-09-03,
1458,26184,155,2022-12-17,2023-02-04,2023-01-18,
1459,17224,301,2022-11-24,2023-02-16,2022-12-23,
1460,22493,974,2023-01-26,2023-02-23,2023-01-26,
1461,12220,12,2023-07-29,2023-10-21,2023-09-09,
1462,10118,544,2023-06-06,2023-08-29,2023-07-31,
1463,33455,371,2023-05-13,2023-08-05,,4.10
1464,20865,146,2022-11-30,2023-01-18,,24.00
1465,34768,485,2022-09-27,2022-12-13,2022-11-05,
1466,29905,516,2022-10-29,2022-11-19,2022-11-08,
1467,2068,234,2023-09-08,2023-09-29,2023-09-11,
1468,18561,582,2023-01-04,2023-02-15,2023-01-09,
1469,33574,728,2023-08-05,2023-09-30,2023-08-22,
1470,38643,898,2022-11-01,2023-01-17,2022-11-27,
1471,29966,831,2023-03-17,2023-04-14,2023-04-11,
1472,39989,537,2023-01-31,2023-04-18,2023-02-28,
1473,16920,99,2023-02-07,2023-03-21,2023-02-28,
1474,25061,480,2023-04-18,2023-06-27,2023-06-18,
1475,7965,838,2023-04-27,2023-07-13,2023-07-12,
1476,40424,314,2023-01-21,2023-04-08,2023-04-03,
1477,33978,331,2023-08-09,2023-10-11,2023-08-23,
1478,11162,947,2022-10-12,2022-12-14,2022-11-07,
1479,21151,934,2023-09-09,2023-11-04,2023-10-25,
1480,40338,789,2023-06-26,2023-09-04,2023-08-14,
1481,463,607,2023-03-12,2023-04-09,2023-03-18,
1482,13241,834,2023-03-16,2023-04-13,2023-04-10,
1483,8213,212,2023-07-28,2023-09-29,2023-09-25,
1484,31114,705,2023-06-17,2023-08-12,2023-07-10,
1485,22296,895,2023-02-04,2023-02-25,2023-02-06,
1486,30394,200,2023-02-09,2023-03-16,2023-03-10,
1487,25045,565,2023-03-31,2023-04-21,2023-04-18,
1488,76,682,2022-12-16,2023-01-06,2023-01-01,
1489,6460,589,2023-06-16,2023-07-07,2023-07-02,
1490,24953,663,2022-10-27,2022-12-29,2022-12-23,
1491,23922,243,2023-03-07,2023-04-25,2023-04-09,
1492,22514,516,2023-08-26,2023-11-18,2023-09-14,
1493,3402,483,2022-09-16,2022-10-07,2022-09-16,
1494,30245,598,2023-05-03,2023-07-26,2023-05-03,
1495,815,604,2023-07-15,2023-10-07,2023-09-15,
1496,23968,665,2023-01-14,2023-03-11,2023-02-08,
1497,27627,374,2023-08-09,2023-10-04,2023-09-10,
1498,42054,806,2023-09-14,2023-10-26,2023-10-01,
1499,8053,514,2023-03-12,2023-04-02,2023-03-16,
1500,15867,896,2023-09-07,2023-11-16,2023-09-20,
1501,1801,409,2022-12-16,2023-02-10,2023-01-28,
1502,37408,470,2023-04-02,2023-05-07,2023-04-03,
1503,21581,854,2023-08-13,2023-10-15,2023-09-22,
1504,1729,215,2022-10-13,2022-12-22,2022-11-14,
1505,25307,827,2022-12-08,2023-01-12,2022-12-21,
1506,16897,346,2022-12-01,2023-02-16,2023-02-05,
1507,19293,448,2023-04-02,2023-05-21,2023-04-21,
1508,45255,608,2023-05-28,2023-07-30,2023-05-30,
1509,35722,141,2022-10-16,2023-01-01,2022-12-14,
1510,26289,181,2023-07-17,2023-09-04,2023-08-26,
1511,13365,441,2022-10-29,2022-12-03,2022-11-25,
1512,7360,330,2023-04-14,2023-06-23,2023-06-21,
1513,28467,153,2023-08-30,2023-10-04,2023-09-20,
1514,5678,659,2023-05-19,2023-07-21,2023-06-19,
1515,19819,915,2023-08-08,2023-10-24,2023-09-05,
1516,12578,540,2023-07-23,2023-08-27,2023-08-15,
1517,17645,469,2023-08-08,2023-10-17,2023-10-17,
1518,32828,734,2023-02-15,2023-03-22,2023-03-02,
1519,32351,46,2023-01-22,2023-02-12,2023-02-08,
1520,6748,974,2023-02-05,2023-03-26,2023-02-18,
1521,12770,416,2023-05-16,2023-08-01,2023-06-09,
1522,35424,707,2023-01-07,2023-02-11,2023-01-28,
1523,25708,348,2023-01-23,2023-03-13,2023-02-27,
1524,13916,553,2022-12-27,2023-03-21,2023-01-29,
1525,7062,496,2022-12-10,2023-01-14,2022-12-11,
1526,12840,526,2023-06-12,2023-08-14,2023-08-12,
1527,3975,903,2022-10-25,2022-12-20,2022-12-06,
1528,8875,288,2022-11-14,2023-01-16,2022-12-13,
1529,30220,173,2023-05-17,2023-07-19,2023-05-20,
1530,36423,535,2022-09-27,2022-11-15,2022-10-03,
1531,12188,367,2022-11-14,2022-12-12,2022-12-11,
1532,14691,87,2023-05-22,2023-07-03,2023-06-29,
1533,5736,596,2022-11-04,2022-11-25,2022-11-16,
1534,15652,313,2023-05-28,2023-08-13,2023-08-06,
1535,7901,3,2023-01-17,2023-03-21,2023-03-17,
1536,18242,736,2023-04-01,2023-06-24,2023-06-03,
1537,5671,652,2023-04-01,2023-06-03,2023-04-15,
1538,1230,430,2023-06-05,2023-08-07,2023-06-20,
1539,655,259,2023-05-29,2023-07-31,2023-05-30,
1540,18700,395,2023-04-30,2023-07-16,2023-05-24,
1541,5349,361,2022-10-03,2022-12-19,2022-12-14,
1542,16214,173,2022-09-21,2022-10-19,2022-10-11,
1543,12786,186,2023-05-07,2023-07-09,2023-07-04,
1544,12083,985,2023-04-16,2023-06-25,2023-04-28,
1545,11503,707,2023-07-30,2023-09-24,2023-09-07,
1546,5766,326,2022-09-18,2022-12-11,2022-11-28,
1547,33365,519,2022-10-22,2022-11-19,2022-11-07,
1548,3580,141,2023-04-12,2023-06-14,2023-05-13,
1549,8155,638,2023-04-03,2023-06-12,2023-05-29,
1550,23520,604,2023-01-10,2023-03-14,2023-01-19,
1551,43616,895,2022-11-14,2022-12-12,2022-12-10,
1552,18815,480,2022-11-07,2023-01-23,2022-12-12,
1553,21527,484,2022-10-22,2023-01-07,2022-11-20,
1554,6994,221,2022-12-06,2023-02-14,2023-01-23,
1555,14492,548,2023-05-16,2023-08-01,2023-07-08,
1556,12623,668,2022-12-29,2023-02-16,2023-01-19,
1557,32832,523,2022-11-25,2023-01-13,2023-01-01,
1558,17946,251,2023-05-16,2023-08-08,2023-08-01,
1559,9423,447,2023-01-18,2023-02-15,2023-01-25,
1560,15535,739,2023-02-02,2023-03-02,2023-02-25,
1561,44521,981,2023-06-23,2023-09-15,2023-08-15,
1562,24270,988,2023-05-23,2023-06-13,2023-05-28,
1563,39797,22,2023-01-22,2023-03-26,2023-02-01,
1564,45066,10,2023-02-08,2023-03-01,2023-02-10,
1565,37241,210,2023-03-28,2023-05-16,2023-04-27,
1566,26841,191,2023-09-13,2023-11-08,2023-09-20,
1567,1984,489,2023-03-30,2023-05-04,2023-05-01,
1568,27776,457,2023-08-28,2023-11-06,2023-10-15,
1569,2052,839,2023-08-06,2023-09-10,2023-09-02,
1570,45503,281,2023-04-07,2023-05-26,2023-05-08,
1571,16844,245,2022-11-16,2022-12-21,2022-11-23,
1572,23877,319,2022-12-14,2023-01-25,2023-01-02,
1573,24666,239,2022-11-12,2022-12-31,2022-12-13,
1574,7778,807,2023-05-18,2023-08-10,2023-07-26,
1575,7763,755,2023-04-19,2023-05-31,2023-05-25,
1576,18596,841,2023-03-31,2023-05-19,2023-04-21,
1577,18438,797,2023-04-05,2023-05-10,2023-04-23,
1578,21980,97,2023-02-14,2023-04-25,2023-03-20,
1579,44877,202,2023-03-09,2023-03-30,2023-03-29,
1580,25048,242,2023-08-03,2023-09-21,2023-09-01,
1581,18185,362,2023-09-05,2023-10-17,2023-10-02,
1582,10517,391,2022-11-28,2023-01-30,2023-02-12,1.30
1583,1437,787,2023-03-01,2023-05-17,2023-03-12,
1584,24568,215,2023-07-07,2023-09-01,2023-08-06,
1585,4055,313,2023-04-04,2023-05-02,2023-04-07,
1586,38504,633,2023-09-13,2023-11-29,2023-10-25,
1587,18808,105,2023-07-06,2023-07-27,2023-07-13,
1588,38311,528,2023-03-16,2023-05-04,2023-05-17,1.30
1589,3368,504,2022-12-30,2023-02-17,2023-01-02,
1590,40421,560,2023-05-16,2023-06-06,2023-05-17,
1591,29,242,2023-08-05,2023-10-14,2023-09-11,
1592,9439,73,2022-12-10,2023-02-18,2023-01-30,
1593,9592,897,2022-11-26,2023-01-28,2023-01-04,
1594,6291,374,2023-01-06,2023-02-03,2023-01-24,
1595,6115,357,2023-01-20,2023-02-10,2023-02-02,
1596,27776,808,2023-04-07,2023-05-12,2023-05-08,
1597,22326,296,2023-03-25,2023-04-29,,13.90
1598,43993,94,2023-01-17,2023-04-11,2023-04-08,
1599,1852,877,2023-04-03,2023-05-22,2023-04-06,
1600,20671,170,2023-05-14,2023-07-30,2023-07-18,
1601,8013,966,2023-07-08,2023-09-16,,
1602,41074,215,2022-10-05,2022-11-02,2022-11-01,
1603,34241,291,2023-02-15,2023-03-15,2023-03-05,
1604,41810,283,2022-11-22,2023-01-17,2022-12-31,
1605,43407,958,2022-09-20,2022-11-29,2022-11-07,
1606,16213,506,2022-12-21,2023-01-11,2022-12-23,
1607,13521,322,2023-06-19,2023-09-04,2023-07-17,
1608,25457,885,2023-01-15,2023-04-02,2023-02-02,
1609,17152,954,2023-03-26,2023-04-23,2023-04-17,
1610,18822,590,2022-10-16,2023-01-01,2022-11-10,
1611,17098,595,2023-08-28,2023-09-18,2023-09-07,
1612,24982,507,2023-04-05,2023-05-10,2023-04-14,
1613,11464,988,2022-10-16,2022-12-11,2022-11-30,
1614,12933,956,2022-11-16,2023-01-04,2022-12-10,
1615,30095,780,2022-11-23,2022-12-21,2022-12-11,
1616,3471,989,2023-07-30,2023-08-20,2023-08-04,
1617,37195,805,2023-06-10,2023-07-29,2023-07-05,
1618,40640,317,2022-10-07,2022-11-18,2022-10-23,
1619,39937,377,2022-12-30,2023-02-17,2023-01-06,
1620,27310,981,2023-07-25,2023-09-19,2023-08-22,
1621,38707,835,2023-04-16,2023-07-09,2023-06-01,
1622,19605,708,2023-03-12,2023-06-04,,10.30
1623,4873,336,2023-06-16,2023-09-08,2023-08-13,
1624,43620,625,2023-06-04,2023-06-25,2023-06-07,
1625,31628,872,2023-08-16,2023-09-27,2023-08-20,
1626,7848,929,2022-10-15,2022-12-17,2022-12-17,
1627,31638,317,2023-04-02,2023-05-28,2023-05-26,
1628,3867,925,2023-06-11,2023-07-16,2023-07-14,
1629,13596,940,2023-07-31,2023-09-11,2023-08-03,
1630,18648,737,2023-02-27,2023-05-22,2023-03-01,
1631,5296,84,2023-05-01,2023-06-19,2023-05-01,
1632,18081,870,2023-06-09,2023-08-11,2023-08-02,
1633,6536,690,2023-04-22,2023-05-13,2023-05-02,
1634,10979,201,2023-02-05,2023-04-16,2023-04-08,
1635,3584,303,2023-02-22,2023-04-26,2023-04-03,
1636,35404,500,2023-08-10,2023-09-14,2023-09-13,
1637,8522,886,2023-07-11,2023-08-08,2023-07-14,
1638,1090,174,2023-03-27,2023-05-22,2023-04-16,
1639,32484,288,2023-08-08,2023-10-17,,
1640,39724,505,2023-03-14,2023-05-02,2023-05-01,
1641,14230,228,2023-06-08,2023-07-06,2023-06-08,
1642,6424,163,2022-11-19,2023-02-11,2023-01-19,
1643,7749,613,2023-06-25,2023-08-06,2023-07-20,
1644,2613,536,2022-11-13,2022-12-04,2022-11-17,
1645,24087,264,2023-07-21,2023-10-06,2023-09-30,
1646,2100,73,2022-10-12,2022-11-16,2022-11-06,
1647,10261,641,2023-02-11,2023-03-18,2023-02-12,
1648,26973,830,2022-09-16,2022-11-04,2022-09-22,
1649,26239,307,2023-07-02,2023-09-10,2023-08-25,
1650,32585,908,2023-02-08,2023-03-08,2023-02-16,
1651,38695,125,2023-01-29,2023-04-16,2023-03-24,
1652,11434,676,2023-04-30,2023-07-02,2023-06-15,
1653,23202,976,2023-06-21,2023-08-16,2023-07-09,
1654,44950,783,2023-08-03,2023-09-21,2023-09-07,
1655,19314,550,2023-07-11,2023-08-15,2023-08-02,
1656,14349,811,2022-11-28,2022-12-26,2022-12-07,
1657,3403,209,2023-07-06,2023-08-31,2023-08-12,
1658,41595,207,2023-09-07,2023-11-23,2023-12-06,1.30
1659,6367,659,2023-03-04,2023-05-27,2023-04-15,
1660,44455,549,2023-05-17,2023-07-12,2023-06-18,
1661,28158,851,2023-07-12,2023-08-02,2023-07-25,
1662,20417,660,2022-09-24,2022-11-05,2022-10-31,
1663,45195,135,2023-05-31,2023-07-12,2023-07-06,
1664,41694,313,2023-04-25,2023-07-04,2023-06-04,
1665,33075,445,2023-02-18,2023-03-11,2023-02-20,
1666,11157,137,2023-05-09,2023-07-04,2023-06-25,
1667,28250,897,2022-11-26,2023-01-07,2022-12-27,
1668,32124,450,2022-11-21,2023-01-23,2023-01-01,
1669,41909,163,2022-10-29,2023-01-21,,23.70
1670,23036,547,2023-03-10,2023-05-19,2023-05-15,
1671,30258,749,2023-08-19,2023-11-11,2023-10-18,
1672,4836,974,2023-05-28,2023-08-20,2023-07-14,
1673,2112,706,2023-02-08,2023-03-15,2023-02-28,
1674,25863,347,2023-07-01,2023-09-16,2023-07-08,
1675,700,7,2023-03-23,2023-06-15,2023-04-30,
1676,18888,421,2022-11-02,2022-12-21,2022-12-16,
1677,3870,942,2023-05-04,2023-06-08,2023-05-08,
1678,36952,934,2023-06-05,2023-06-26,2023-06-17,
1679,7763,269,2023-05-16,2023-08-08,2023-06-27,
1680,40326,347,2023-04-05,2023-05-17,2023-04-06,
1681,6182,204,2023-01-23,2023-03-27,2023-02-17,
1682,24603,575,2023-01-21,2023-02-25,2023-02-13,
1683,42547,106,2022-11-09,2023-01-25,2022-12-25,
1684,17698,989,2023-06-28,2023-07-26,2023-08-08,1.30
1685,9423,36,2022-09-25,2022-10-30,2022-09-25,
1686,29506,606,2023-01-06,2023-02-17,2023-01-08,
1687,8495,133,2023-01-22,2023-04-16,2023-01-25,
1688,16299,772,2023-08-18,2023-09-15,2023-09-05,
1689,10987,678,2022-10-01,2022-11-26,2022-11-22,
1690,12043,734,2022-09-23,2022-11-11,2022-10-24,
1691,5697,967,2023-06-05,2023-08-07,2023-07-07,
1692,22426,319,2022-10-09,2022-11-27,2022-11-10,
1693,3104,93,2023-06-11,2023-08-13,2023-07-27,
1694,41715,99,2023-06-10,2023-07-29,2023-07-19,
1695,28567,738,2023-02-16,2023-04-13,2023-02-16,
1696,1517,788,2022-12-16,2023-02-10,2023-01-15,
1697,37471,922,2023-02-12,2023-04-02,2023-02-22,
1698,32302,451,2022-09-29,2022-11-17,2022-11-12,
1699,11231,943,2023-08-02,2023-10-04,2023-09-16,
1700,33007,625,2023-06-24,2023-09-16,2023-09-09,
1701,27434,121,2022-11-22,2023-02-14,2023-01-13,
1702,16414,149,2022-12-10,2023-01-21,2023-01-17,
1703,16228,927,2022-12-01,2023-02-23,2022-12-16,
1704,9517,754,2023-08-13,2023-10-01,2023-09-23,
1705,14981,777,2022-12-24,2023-02-25,2022-12-25,
1706,27813,652,2023-02-25,2023-05-06,2023-03-10,
1707,22736,85,2023-03-23,2023-05-25,2023-04-16,
1708,18273,630,2023-02-28,2023-03-21,2023-03-15,
1709,44162,223,2023-05-20,2023-06-24,2023-06-12,
1710,4696,649,2023-04-02,2023-06-04,,10.30
1711,9083,632,2023-01-07,2023-02-25,2023-01-26,
1712,19383,716,2023-08-12,2023-09-30,2023-09-25,
1713,18438,612,2023-03-20,2023-06-05,2023-03-28,
1714,2942,244,2023-04-11,2023-05-02,2023-04-23,
1715,44158,556,2023-08-15,2023-09-05,2023-08-24,
1716,32679,588,2023-01-08,2023-01-29,2023-01-29,
1717,13494,815,2022-12-13,2023-01-17,2023-01-17,
1718,32514,136,2023-07-19,2023-09-20,2023-08-23,
1719,42989,687,2022-09-19,2022-11-28,2022-10-11,
1720,2005,489,2022-09-29,2022-12-22,2022-09-30,
1721,44514,866,2023-08-11,2023-10-20,2023-09-21,
1722,18260,612,2023-03-29,2023-06-07,2023-05-09,
1723,13494,48,2023-05-16,2023-06-13,2023-05-22,
1724,14648,576,2023-06-01,2023-06-22,2023-07-05,1.30
1725,1302,335,2022-10-12,2022-12-07,2022-10-29,
1726,6654,563,2023-01-09,2023-01-30,2023-01-15,
1727,10552,701,2022-12-05,2023-01-16,2022-12-11,
1728,11921,671,2023-01-05,2023-02-16,2023-02-06,
1729,1561,461,2023-02-02,2023-03-23,2023-02-04,
1730,6367,567,2023-08-06,2023-09-17,2023-08-29,
1731,33868,754,2022-10-02,2022-12-25,2022-12-17,
1732,12202,966,2022-11-11,2023-01-13,2022-11-26,
1733,20425,944,2023-01-12,2023-04-06,2023-03-19,
1734,33491,306,2022-10-12,2022-11-23,2022-11-10,
1735,7624,379,2023-03-31,2023-05-12,2023-05-09,
1736,6550,471,2022-12-18,2023-01-08,2022-12-22,
1737,37169,964,2023-06-27,2023-08-29,2023-07-31,
1738,35848,52,2022-10-02,2022-10-23,2022-10-14,
1739,20126,718,2023-07-26,2023-09-27,2023-08-23,
1740,14168,283,2023-05-14,2023-07-02,2023-06-29,
1741,1985,602,2022-12-02,2023-02-10,,21.70
1742,10802,893,2022-10-21,2022-11-11,2022-10-29,
1743,24865,54,2022-11-05,2023-01-14,2022-12-08,
1744,34227,27,2023-03-27,2023-04-17,2023-04-12,
1745,43352,605,2023-06-21,2023-09-06,2023-08-03,
1746,31082,238,2022-12-04,2023-01-08,2023-01-02,
1747,38513,20,2022-11-08,2022-12-06,2022-11-23,
1748,31818,655,2022-12-20,2023-02-14,2023-01-21,
1749,28563,625,2023-06-15,2023-07-20,2023-07-11,
1750,2103,464,2022-09-16,2022-10-07,2022-10-03,
1751,33445,455,2023-08-06,2023-09-24,2023-08-19,
1752,5004,391,2023-01-28,2023-02-25,2023-02-05,
1753,28724,268,2023-07-11,2023-08-29,2023-08-07,
1754,12649,445,2023-04-12,2023-06-21,2023-05-04,
1755,7956,337,2023-08-22,2023-10-03,2023-09-16,
1756,3693,899,2023-05-07,2023-07-09,2023-05-21,
1757,3513,745,2023-03-06,2023-05-08,2023-04-20,
1758,2494,710,2023-03-17,2023-05-12,2023-05-08,
1759,23186,608,2023-06-25,2023-08-13,2023-07-14,
1760,27200,694,2022-10-20,2023-01-12,2022-12-04,
1761,25176,929,2022-09-22,2022-11-10,2022-10-29,
1762,24686,840,2022-09-30,2022-12-09,2022-11-29,
1763,30480,496,2022-11-18,2023-01-06,2022-12-05,
1764,35365,246,2022-10-13,2022-12-15,,27.40
1765,44826,9,2023-02-09,2023-03-23,2023-02-12,
1766,14283,698,2023-07-21,2023-10-13,2023-08-27,
1767,873,904,2023-05-18,2023-06-22,2023-06-04,
1768,42849,761,2022-10-18,2022-11-22,2022-10-26,
1769,6240,613,2022-10-25,2022-12-27,2022-11-27,
1770,14930,350,2022-09-27,2022-11-22,2022-11-05,
1771,38735,716,2022-10-08,2022-10-29,2022-10-11,
1772,17031,36,2023-08-26,2023-10-21,2023-10-08,
1773,39989,684,2023-03-26,2023-05-07,2023-04-29,
1774,34783,891,2023-05-14,2023-07-02,2023-06-02,
1775,9203,686,2023-03-10,2023-05-19,2023-04-27,
1776,1643,858,2023-05-28,2023-07-09,2023-06-24,
1777,18615,183,2022-10-03,2022-10-31,2022-10-27,
1778,5190,853,2023-04-25,2023-07-18,2023-07-18,
1779,15905,194,2023-04-17,2023-06-05,2023-04-17,
1780,40551,698,2023-08-04,2023-10-20,2023-09-07,
1781,13492,423,2023-05-14,2023-06-18,2023-05-20,
1782,16891,747,2023-05-03,2023-05-31,2023-05-13,
1783,9840,49,2023-09-12,2023-11-28,2023-10-06,
1784,7090,616,2023-08-20,2023-10-15,2023-08-27,
1785,7064,848,2023-07-12,2023-08-30,2023-08-20,
1786,28407,762,2023-02-25,2023-05-06,2023-03-24,
1787,32424,515,2022-10-13,2022-11-10,,30.90
1788,35481,555,2023-02-08,2023-03-29,2023-03-16,
1789,34515,675,2023-03-24,2023-05-26,2023-05-15,
1790,18833,942,2022-11-24,2022-12-15,2022-12-10,
1791,17174,64,2023-02-09,2023-04-13,2023-02-25,
1792,28417,325,2023-02-06,2023-03-27,2023-04-09,1.30
1793,18952,54,2023-08-10,2023-10-12,2023-09-14,
1794,34440,68,2023-01-04,2023-02-15,2023-02-28,1.30
1795,5898,100,2022-12-07,2023-02-08,2023-01-21,
1796,31153,335,2022-10-28,2022-11-18,2022-11-14,
1797,36315,622,2022-11-16,2023-01-25,2022-12-18,
1798,18561,412,2023-06-27,2023-08-08,2023-07-23,
1799,15425,805,2023-04-28,2023-06-09,2023-05-16,
1800,34899,284,2023-08-15,2023-10-24,2023-10-08,
1801,12682,740,2023-03-03,2023-03-24,2023-03-03,
1802,17922,388,2022-09-27,2022-11-22,,29.70
1803,2099,261,2023-01-28,2023-04-08,2023-04-21,1.30
1804,22351,661,2023-05-25,2023-07-20,2023-07-15,
1805,23000,716,2023-06-26,2023-07-31,2023-07-18,
1806,19152,112,2023-05-07,2023-07-02,2023-05-17,
1807,18906,936,2023-03-28,2023-05-09,2023-04-25,
1808,9820,778,2023-05-18,2023-07-27,2023-06-10,
1809,12722,590,2023-02-04,2023-02-25,2023-02-07,
1810,24223,676,2022-10-14,2022-11-11,2022-11-10,
1811,16986,588,2022-09-29,2022-10-20,2022-10-19,
1812,32498,138,2022-10-23,2022-12-18,,27.10
1813,21029,64,2023-07-30,2023-09-24,2023-08-16,
1814,29908,418,2023-04-30,2023-07-16,2023-05-22,
1815,7437,520,2023-08-26,2023-11-11,2023-09-20,
1816,45159,310,2023-04-18,2023-07-04,2023-04-23,
1817,20749,199,2023-08-29,2023-09-26,2023-09-13,
1818,33904,993,2022-09-24,2022-10-22,2022-10-17,
1819,34963,89,2022-11-29,2023-01-03,2022-12-25,
1820,7420,694,2023-03-20,2023-06-05,2023-04-20,
1821,41130,137,2023-08-04,2023-09-01,2023-08-13,
1822,9503,606,2023-09-09,2023-11-25,2023-11-07,
1823,37054,137,2023-08-26,2023-10-07,2023-09-16,
1824,19396,880,2022-09-22,2022-11-17,2022-10-14,
1825,16425,659,2022-11-02,2022-12-28,2022-11-03,
1826,4167,599,2023-05-24,2023-07-26,2023-06-26,
1827,17426,698,2022-12-06,2023-01-17,2022-12-23,
1828,45399,696,2023-05-27,2023-07-08,2023-05-28,
1829,24297,971,2023-02-17,2023-03-31,2023-02-28,
1830,16802,791,2023-06-26,2023-09-11,2023-07-14,
1831,539,371,2023-06-27,2023-08-08,2023-06-28,
1832,15734,727,2023-06-02,2023-06-30,2023-06-25,
1833,36005,810,2023-08-08,2023-09-26,2023-09-19,
1834,3014,794,2023-06-23,2023-09-15,2023-07-16,
1835,40359,903,2023-09-03,2023-10-01,2023-09-21,
1836,1431,881,2023-02-28,2023-03-21,2023-03-15,
1837,1197,430,2023-01-01,2023-01-29,2023-01-19,
1838,10974,22,2023-03-11,2023-04-01,2023-03-21,
1839,35975,847,2023-06-07,2023-08-30,2023-07-02,
1840,19397,509,2022-10-11,2022-12-13,2022-10-11,
1841,35907,180,2022-11-06,2023-01-08,2022-11-26,
1842,24048,522,2023-04-27,2023-07-06,2023-06-16,
1843,8019,679,2022-09-29,2022-12-15,2022-11-02,
1844,11570,370,2023-03-22,2023-05-17,2023-05-07,
1845,13785,719,2022-11-02,2023-01-18,2022-12-07,
1846,32461,411,2023-01-25,2023-03-01,,19.80
1847,12873,34,2023-03-13,2023-05-08,2023-03-16,
1848,25171,641,2023-04-20,2023-06-01,2023-05-08,
1849,13107,740,2023-05-16,2023-08-08,2023-06-12,
1850,138,274,2022-10-08,2022-11-26,2022-11-20,
1851,16006,531,2023-01-25,2023-03-15,2023-02-16,
1852,28302,645,2023-03-17,2023-05-12,2023-03-17,
1853,32427,633,2022-11-23,2022-12-14,2022-11-26,
1854,3754,255,2022-10-04,2022-11-01,2022-10-18,
1855,21280,756,2023-09-14,2023-11-09,2023-10-15,
1856,12074,166,2022-09-29,2022-11-24,2022-11-14,
1857,28382,651,2022-12-08,2022-12-29,2022-12-10,
1858,1206,420,2023-08-06,2023-08-27,2023-08-07,
1859,31676,847,2023-06-07,2023-08-30,2023-07-02,
1860,28358,584,2023-04-09,2023-05-21,2023-05-04,
1861,37526,674,2023-03-29,2023-05-31,2023-06-13,1.30
1862,463,230,2023-04-21,2023-06-02,,10.50
1863,2305,165,2023-02-06,2023-04-24,2023-02-08,
1864,6221,361,2022-12-04,2023-02-05,,22.20
1865,21187,690,2023-05-01,2023-06-12,2023-05-21,
1866,45440,649,2023-03-09,2023-05-18,2023-05-03,
1867,16654,978,2023-05-12,2023-08-04,2023-07-12,
1868,16004,781,2023-07-14,2023-09-15,2023-07-16,
1869,1381,86,2023-04-24,2023-06-19,2023-06-13,
1870,44542,922,2023-06-16,2023-08-25,2023-06-27,
1871,9865,654,2022-11-09,2023-01-11,2023-01-04,
1872,10654,914,2023-07-07,2023-07-28,2023-07-23,
1873,4600,333,2023-04-23,2023-05-28,2023-05-05,
1874,19469,774,2023-02-09,2023-03-02,2023-02-15,
1875,14888,327,2023-03-13,2023-04-10,2023-03-14,
1876,43666,162,2023-05-19,2023-08-11,2023-08-05,
1877,2521,69,2023-07-30,2023-08-27,2023-08-04,
1878,6107,503,2022-10-22,2023-01-14,2022-11-05,
1879,1192,21,2022-09-22,2022-12-01,2022-10-08,
1880,35475,338,2023-06-12,2023-08-07,2023-07-25,
1881,6763,32,2022-09-15,2022-12-01,2022-11-02,
1882,18913,526,2023-01-18,2023-02-15,,21.20
1883,4987,289,2023-08-17,2023-09-14,2023-09-10,
1884,42641,916,2023-09-12,2023-11-28,2023-10-21,
1885,873,971,2022-12-19,2023-01-09,2022-12-19,
1886,32094,433,2022-12-01,2023-02-23,2023-01-10,
1887,27054,580,2023-03-27,2023-04-24,2023-04-20,
1888,21768,757,2023-03-22,2023-05-31,2023-04-28,
1889,13398,13,2023-07-13,2023-08-24,2023-08-20,
1890,14063,546,2022-12-19,2023-01-23,2022-12-24,
1891,24606,106,2023-02-20,2023-03-13,2023-02-21,
1892,26439,871,2022-09-23,2022-11-11,,30.80
1893,385,845,2023-04-08,2023-05-06,2023-04-21,
1894,13831,565,2023-02-28,2023-04-18,2023-04-11,
1895,42148,36,2023-04-11,2023-06-06,2023-04-20,
1896,21121,574,2023-08-14,2023-10-23,2023-09-14,
1897,19795,368,2022-11-04,2023-01-06,2022-12-25,
1898,11664,125,2023-08-07,2023-10-16,2023-08-25,
1899,476,982,2023-03-10,2023-03-31,2023-03-31,
1900,23239,396,2023-03-19,2023-05-21,2023-04-20,
